x,y,z,vx,vy,vz
0.0115098698014652,0.0125399956627258,-0.0505692577125802,-25.37184589042438,-5.882993215611675,-7.233631039402071
0.0108778443488069,0.0123921976195524,-0.0507426334422738,-25.444472663171208,-5.96280206185312,-6.9108205643907485
0.0102441337285469,0.0122424244990435,-0.0509078465186167,-25.513123500432368,-6.041685310907752,-6.586896680347792
0.0096088424416177,0.012090701232588,-0.05106487097026,-25.57778731224569,-6.119630786804935,-6.261908621522114
0.0089720752272337,0.0119370530765686,-0.0512136822294633,-25.638453588452627,-6.196626446751262,-5.935905794354004
0.0083339370436613,0.0117815056075683,-0.0513542571357485,-25.69511240053777,-6.27266038283898,-5.608937771006374
0.0076945330489665,0.0116240847175156,-0.0514865739392606,-25.74775440340992,-6.34772082374328,-5.281054282866227
0.007053968581742,0.0114648166087712,-0.051610612303836,-25.796370837124268,-6.421796136408247,-4.952305214016629
0.0064123491418215,0.0113037277891569,-0.0517263533097769,-25.84095352854541,-6.494874827721395,-4.622740594679307
0.0057697803709837,0.0111408450669277,-0.0518337794563324,-25.88149489295053,-6.566945546176582,-4.292410594627864
0.0051263680336518,0.0109761955456892,-0.0519328746638874,-25.917987935572512,-6.637997083525158,-3.9613655165720423
0.0044822179975943,0.0108098066192612,-0.0520236242758563,-25.95042625308226,-6.708018376415176,-3.629655789512983
0.0038374362146292,0.0106417059664887,-0.0521060150602854,-25.978804035009887,-6.776998508018469,-3.2973319620698094
0.003192128701339,0.0104719215460024,-0.0521800352111618,-26.00311606510431,-6.84492670964549,-2.964444695777566
0.0025464015197997,0.0103004815909299,-0.0522456743494298,-26.02335772263056,-6.911792362347616,-2.6310447583569485
0.0019003607583292,0.0101274146035579,-0.0523029235237155,-26.039524983604423,-6.977584998506822,-2.297183016955861
0.0012541125122592,0.0099527493499486,-0.0523517752107602,-26.05161442196384,-7.042294303412494,-1.9629104313630283
0.0006077628647359,0.0097765148545109,-0.0523922233155632,-26.059623210676463,-7.105910116825174,-1.628278047194066
-3.858213244638315e-05,0.0095987403945272,-0.0524242631712338,-26.06354912278293,-7.168422434527041,-1.2933369890500763
-0.0006848164779738,0.0094194554946386,-0.0524478915385554,-26.06339053237513,-7.229821409858904,-0.9581384536492183
-0.0013308342400995,0.0092386899212887,-0.0524631066052603,-26.059146415509023,-7.290097355243541,-0.6227337029313175
-0.0019765295756831,0.0090564736771287,-0.0524699079850181,-26.050816351051324,-7.34924074369507,-0.2871740571360542
-0.0026217967491787,0.0088728369953842,-0.0524682967161369,-26.03840052145951,-7.407242210314201,0.0484891121450708
-0.0032665301515677,0.0086878103341852,-0.0524582752599812,-26.02189971349456,-7.464092553769123,0.3842043889427689
-0.003910624319231,0.0085014243708624,-0.0524398474991042,-26.00131531886573,-7.519782737761755,0.7199203199093639
-0.0045539739527566,0.0083137099962089,-0.0524130187350995,-25.976649334806904,-7.574303892479173,1.0555854213435132
-0.0051964739356783,0.0081246983087107,-0.0523777956861704,-25.94790436458363,-7.627647316029869,1.391148186239578
-0.0058380193531415,0.0079344206087464,-0.0523341864844211,-25.9150836179305,-7.6798044758647235,1.7265570913615342
-0.0064785055104909,0.0077429083927582,-0.0522822006728691,-25.878190911418123,-7.730767010182336,2.061760604340732
-0.007117827951777,0.0075501933473957,-0.0522218492021819,-25.83723066874886,-7.780526729318431,2.396707190797185
-0.0077558824781766,0.0073563073436334,-0.0521531444271396,-25.792207920981014,-7.8290756171191855,2.7313453214840444
-0.008392565166323,0.0071612824308636,-0.052076100102824,-25.74312830668057,-7.876405832298096,3.065623479454562
-0.0090277723865427,0.0069651508309676,-0.0519907313805384,-25.68999807199988,-7.92250970977614,3.399490167251221
-0.0096614008209933,0.006767944932364,-0.0518970548034572,-25.632824070682723,-7.967379762004984,3.7328939141163695
-0.0102933474817,0.0065696972840382,-0.0517950883020103,-25.57161376399491,-8.011008680272896,4.065783283224064
-0.0109235097284861,0.0063704405895529,-0.051684851189002,-25.506375220579983,-8.053389335993124,4.398106878932247
-0.0115517852867929,0.0061702077010423,-0.0515663641544677,-25.43711711623913,-8.094514781974388,4.7298133540549125
-0.0121780722653871,0.0059690316131901,-0.0514396492602713,-25.363848733634736,-8.134378253673248,5.060851417153636
-0.0128022691739503,0.0057669454571946,-0.0513047299344439,-25.286579961917028,-8.172973170428003,5.391169839847736
-0.0134242749405473,0.0055639824947203,-0.0511616309652679,-25.205321296272853,-8.210293136673814,5.720717464142541
-0.01404398892897,0.0053601761118395,-0.0510103784951073,-25.120083837396216,-8.246331943138763,6.049443209774983
-0.0146613109559533,0.005155559812964,-0.0508510000139891,-25.030879290879724,-8.28108356802052,6.377296081576048
-0.0152761413082589,0.0049501672147685,-0.0506835243529353,-24.93771996652637,-8.314542178143286,6.704225176849084
-0.0158883807596244,0.0047440320401084,-0.0505079816770511,-24.840618777580936,-8.346702130094725,7.03017969276342
-0.0164979305875732,0.0045371881119312,-0.0503244034783697,-24.739589239880377,-8.37755797134251,7.355108933762593
-0.0171046925900837,0.0043296693471857,-0.0501328225684583,-24.634645470922568,-8.407104441330222,7.678962318986199
-0.0177085691021121,0.0041215097507274,-0.0499332730707859,-24.525802188852683,-8.435336472552198,8.001689389704774
-0.0183094630119683,0.0039127434092249,-0.049725790412859,-24.41307471136668,-8.462249191607043,8.323239816766796
-0.0189072777775399,0.0037034044850653,-0.0495104113181244,-24.296478954531075,-8.487837920229461,8.643563408056888
-0.0195019174423613,0.0034935272102628,-0.0492871737976451,-24.17603143151865,-8.512098176300059,8.962610115964539
-0.0200932866515268,0.0032831458803698,-0.0490561171415503,-24.0517492512591,-8.535025674832788,9.280330044862376
-0.0206812906674422,0.0030722948483938,-0.0488172819102637,-23.923650117004374,-8.556616328939654,9.596673458592845
-0.0212658353854142,0.0028610085187196,-0.0485707099255134,-23.791752324807884,-8.576866250772426,9.911590787962789
-0.0218468273490736,0.0026493213410397,-0.0483164442611246,-23.656074761916944,-8.595771752440902,10.225032638244716
-0.0224241737656304,0.002437267804293,-0.0480545292336012,-23.51663690507812,-8.613329346907438,10.53694979668358
-0.0229977825209573,0.0022248824306145,-0.0477850103924971,-23.373458818754493,-8.629535748857403,10.84729324000863
-0.0235675621945001,0.0020121997692956,-0.0475079345105817,-23.226561153254835,-8.644387875545183,11.156014141948644
-0.0241334220740114,0.0017992543907581,-0.0472233495738026,-23.075965142773462,-8.65788284761537,11.463063880749983
-0.0246952721701071,0.0015860808805421,-0.0469313047710486,-22.9216926033408,-8.67001798989884,11.768394046696264
-0.0252530232306399,0.0013727138333086,-0.0466318504837172,-22.763765930683864,-8.680790832183307,12.07195644962829
-0.0258065867548922,0.0011591878468605,-0.0463250382750884,-22.60220809799618,-8.690199109958042,12.373703126463528
-0.026355875007582,0.0009455375161792,-0.0460109208795102,-22.43704265361657,-8.698240765132404,12.673586348713815
-0.0269008010326822,0.0007317974274825,-0.0456895521913978,-22.26829371861656,-8.704913946727787,12.971558629999937
-0.0274412786670506,0.0005180021523019,-0.0453609872540506,-22.095985984295638,-8.71021701154271,13.267572733562211
-0.0279772225538684,0.0003041862415812,-0.0450252822482902,-21.920144709584022,-8.714148524790604,13.56158167976578
-0.0285085481558851,9.038421979850474e-05,-0.0446824944809232,-21.740795718352757,-8.716707260710058,13.853538753599134
-0.0290351717684695,-0.0001233694208882,-0.0443326823730325,-21.55796539663018,-8.717892203147057,14.143397512164984
-0.0295570105324631,-0.0003370402264705,-0.0439759054481,-21.371680689724855,-8.717702546108972,14.431111792162069
-0.030073982446835,-0.000550593786892,-0.0436122243199648,-21.18196909925443,-8.716137694289877,14.716635717356343
-0.0305860063811375,-0.0007639957418251,-0.0432417006806207,-20.988858680079865,-8.713197263566904,14.999923706040828
-0.0310930020877599,-0.0009772117864174,-0.0428643972878559,-20.792378037145014,-8.708881081467254,15.280930478482066
-0.0315948902139792,-0.0011902076770103,-0.0424803779527394,-20.59255632222105,-8.703189187605576,15.559611064352492
-0.0320915923138068,-0.0014029492368261,-0.0420897075269565,-20.389423230555305,-8.696121834091288,15.835920810146934
-0.0325830308596293,-0.0016154023616238,-0.0416924518899986,-20.183008997424693,-8.687679485905639,16.109815386581943
-0.0330691292536427,-0.0018275330253226,-0.04128867793621,-19.97334439459292,-8.677862821248048,16.381250795976673
-0.0335498118390791,-0.0020393072855913,-0.0408784535616949,-19.76046072667156,-8.666672731851468,16.65018337961376
-0.0340250039112233,-0.0022506912894036,-0.0404618476510897,-19.544389827384855,-8.654110323266455,16.916569825078746
-0.0344946317282201,-0.0024616512785576,-0.040038930064203,-19.325164055737797,-8.640176915113562,17.18036717357666
-0.0349586225216707,-0.0026721535951591,-0.0396097716225273,-19.10281629208741,-8.624874041303823,17.44153282722437
-0.0354169045070169,-0.0028821646870675,-0.0391744440956264,-18.877379934117386,-8.608203450226934,17.70002455631683
-0.0358694068937127,-0.0030916511133029,-0.0387330201874021,-18.648888892715465,-8.5901671049069,17.955800506566234
-0.0363160598951829,-0.0033005795494154,-0.0382855735222427,-18.41737758775385,-8.570767183124765,18.208819206312235
-0.0367567947385671,-0.0035089167928124,-0.0378321786310592,-18.18288094377257,-8.550006077508202,18.459039573701585
-0.0371915436742496,-0.0037166297680473,-0.0373729109372109,-17.945434385565473,-8.527886395587618,18.70642092383611
-0.0376202399851734,-0.0039236855320647,-0.0369078467423243,-17.705073833669246,-8.504410959818513,18.95092297588686
-0.0380428179959399,-0.0041300512794043,-0.0364370632120102,-17.461835699755206,-8.4795828075698,19.192505860173352
-0.0384592130816912,-0.004335694347361,-0.0359606383614809,-17.21575688192392,-8.453405191077794,19.43113012520606
-0.0388693616767768,-0.0045405822211015,-0.0354786510410727,-16.966874759903018,-8.42588157736565,19.66675674469056
-0.0392732012832036,-0.0047446825387355,-0.0349911809216757,-16.7152271901479,-8.397015648127919,19.89934712449174
-0.0396706704788688,-0.0049479630963426,-0.0344983084800756,-16.46085250084575,-8.366811299580013,20.12886310955668
-0.0400617089255765,-0.0051503918529517,-0.0340001149842111,-16.203789486823073,-8.33527264227231,20.355266990794007
-0.0404462573768365,-0.0053519369354749,-0.0334966824783498,-15.944077404356662,-8.302404000868648,20.578521511908704
-0.0408242576854465,-0.0055525666435933,-0.0329880937681857,-15.681755965888478,-8.268209913888988,20.79858987619041
-0.0411956528108571,-0.0057522494545945,-0.0324744324058636,-15.416865334644706,-8.232695133415993,21.015435753253417
-0.0415603868263201,-0.0059509540281625,-0.0319557826749322,-15.149446119159114,-8.195864624765333,21.22902328572704
-0.0419184049258199,-0.006148649211117,-0.0314322295752297,-14.87953936770108,-8.157723566119454,21.43931709589451
-0.0422696534307884,-0.0063453040421039,-0.0309038588077061,-14.607186562608874,-8.118277348124646,21.64628229227848
-0.0426140797966035,-0.0065408877562352,-0.0303707567591842,-14.332429614528175,-8.077531573451196,21.84988447617209
-0.0429516326188716,-0.0067353697896775,-0.0298330104870644,-14.055310856556671,-8.035492056316432,22.05008974811301
-0.0432822616394952,-0.0069287197841896,-0.0292907077039754,-13.775873038294854,-7.992164821970481,22.246864714299697
-0.0436059177525243,-0.0071209075916085,-0.028743936762374,-13.494159319803575,-7.947556106144535,22.440176492947447
-0.0439225530097938,-0.0073119032782822,-0.0281927866390987,-13.210213265469177,-7.901672354461546,22.62999272058289
-0.0442321206263471,-0.00750167712945,-0.0276373469198788,-12.924078837776229,-7.854520221809087,22.816281558275197
-0.0445345749856449,-0.0076901996535704,-0.027077707783803,-12.63580039098882,-7.806106571674296,22.99901169780222
-0.0448298716445626,-0.0078774415865939,-0.0265139599877506,-12.345422664741015,-7.756438475440762,23.178152367749888
-0.0451179673381743,-0.0080633738961832,-0.0259461948507888,-12.052990777536944,-7.705523211647215,23.35367333954316
-0.0453988199843262,-0.0082479677858778,-0.025374504238538,-11.7585502201612,-7.653368265207876,23.525544933406927
-0.0456723886879982,-0.0084311946992049,-0.0247989805475105,-11.462146849000607,-7.599981326594421,23.693738024254905
-0.0459386337454566,-0.0086130263237342,-0.0242197166894228,-11.163826879277671,-7.545370290979407,23.858224047505125
-0.0461975166481971,-0.0087934345950785,-0.0236368060754866,-10.86363687819661,-7.489543257341063,24.01897500482021
